,0,1,2,3,4,5,6,7,8,9
pal_Patient 0337,0.10187327035413773,0.0,0.0,0.14295565863083448,0.0,0.461637761529048,0.0,0.0,0.0,0.0
pal_Patient 0319,0.09503916130460258,0.13042585374123775,0.0,0.08422711310936627,0.0,0.5515444138013937,0.002883753947417042,0.0,0.16749552112369923,0.27692651192190365
pal_Patient 0131,0.0,0.0,0.0,0.0,0.09788518022240911,0.19068506245013714,0.0,0.0,0.5396872571633797,0.006209669150658094
pal_Patient 0177,0.22825744481293936,0.1812669038435309,0.0,0.13835290421188548,0.02285896761836455,0.4513923190090591,0.0,0.0041758095346965205,0.1297238541595016,0.033628049724424604
pal_Patient 0554,0.08477631512332508,0.20398125155965713,0.0,0.016913205169566438,0.023775551085306684,0.5450954900633117,0.0077569768046358845,0.02853275146024494,0.202830782969057,0.11498089988429588
pal_Patient 4031,0.0,0.0,0.0,0.033958216783155866,0.0,0.21948085615812543,0.004184828577767592,0.0,0.1035552024871642,0.18594431359061755
pal_Patient 0106,0.2686073222115778,0.35624553232863315,0.0,0.0,0.0,0.5397324311726298,0.0,0.0028928196430051552,0.22811252382722114,0.0
pal_Patient 0126,0.10957556055758463,0.0,0.0,0.1274486093045568,0.0,0.44537543739064483,0.01922497194738496,0.0,0.04960409913505268,0.14316271677095357
pal_Patient 0135,0.0,0.0,0.0,0.06615350189104459,0.0,0.420364605901942,0.0,0.0,0.1583826029235383,0.10253288645077614
qian_41,0.4601102541901581,0.015106886590487435,0.00087558716780745,0.32157427490058277,0.15591417571859098,0.0,0.011556619368418902,0.0,0.22424820886487756,0.06027582127380435
qian_42,0.7408266116889082,0.0,0.0,0.4565302821966661,0.0,0.09765601544732004,0.0008373394095449962,0.016956572091577075,0.0,0.028198024114892247
qian_43,0.6654424150096885,0.0,0.00641045874134889,0.15745736919223816,0.0,0.23213943986689178,0.0,0.0,0.0,0.1375163837109447
qian_44,0.38469798897458435,0.0,0.0005377431128985665,0.003011136406642928,0.3120624442565495,0.0,0.019978570437548283,0.008897385279346763,0.0,0.0
qian_45,0.10936817519592501,0.0,0.008399742398267414,0.0017558251098597746,0.46739937001574056,0.0,0.001466803023018841,0.013653944028404502,0.11432656583623745,0.16029077194531532
qian_46,0.4221458775388525,0.0,0.0,0.11187654125783358,0.28499985489457286,0.0,0.0,0.0,0.0,0.013957996953943605
qian_47,0.5791965049719879,0.025574651742794163,0.0,0.19958533462896721,0.04169967158870805,0.09545625569227267,0.01565472686547835,0.0,0.013634319958351793,0.09495464539558238
qian_48,0.5543382412978327,0.03731602914020035,0.0,0.19406448579937288,0.1852926583085524,0.00023777540181635964,0.0,0.0,0.15833913055697382,0.0
qian_49,0.019775080621171684,0.012957238600862056,0.0015277214548981106,1.2425180622703786,0.0,0.0,0.018384592740679155,0.02496885816220523,0.06616089275434693,0.13016152625425717
qian_50,0.6156463707274182,0.02080919858424625,0.006386548905227491,0.15032310641048946,0.0,0.14626866773061822,0.0,0.0,0.4531305524003177,0.0
qian_51,0.8152812743744967,0.036486953985627006,0.0016353666618822915,0.33586867261417996,0.0,0.025105559819648054,0.013537779022262811,0.0,0.18498006031911912,0.0
qian_52,0.9453198451521687,0.02608150054225477,0.0,0.0,0.0,0.0,0.0001482972370600842,0.0,0.0,0.0166929023350773
qian_53,0.5128418206046863,0.0,0.0,0.17463477077093464,0.289858625089721,0.0,0.0,0.0,0.05039719053867426,0.0
qian_54,0.0,0.0,0.0,0.33617414740056006,0.2956428355280127,0.0,0.0,0.0,0.0,0.7886254015744654
gao_DCIS1,0.0,0.14014675086654724,0.0,0.02918254523950742,0.11016284132731807,0.25151012960794766,0.0,0.0,0.4112694867207749,0.8888949802865537
gao_TNBC1,0.0,0.0,0.0,0.19630452773692353,0.0,0.1478335680823253,0.0,0.0,0.1445836347504401,1.9548195119424356
gao_TNBC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029220090723765742,0.0,1.6546314891758849
gao_TNBC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00533905663491483,3.0479529065516124,0.0012013644760762447
TBB011,0.3131528459466988,0.8895797371619465,0.009890027038166828,0.0,0.0,0.047692764785569115,0.0,0.006318743614678384,0.0,0.0
TBB035,0.05401596487964084,1.0811220135658006,0.005134867458014443,0.0,0.08610395925524852,0.0,0.012412808483563124,0.02301458049829212,0.0,0.35383937876730487
TBB075,0.0,0.8077827488026948,0.00407222584507275,0.15150798250118416,0.0,0.1523075503506464,0.04470479186723776,0.010762184599801751,0.18740336230646812,0.25548484716505404
TBB102,0.0,1.023101392214505,0.0,0.0,0.13130128839868477,0.0,0.0,0.0,0.08727188785204602,0.059447222036264444
TBB111,0.06004928528565399,1.268252032013152,0.012317637617175676,0.0,0.009403608338037247,0.031178093830803645,0.02652997862268097,0.0,0.0,0.2785661332007464
TBB129,0.1532654601124914,1.1223301323148638,0.0,0.038061906028013875,0.0,0.0,0.0,0.0,0.0,0.4558264653485034
TBB184,0.011988182166004738,0.7312085400802809,0.0,0.0,0.0,0.3027215736302955,0.04820849638834535,0.009923044317969637,0.0,0.0
